"id";"tanggal";"produk";"lokasi";"stok";"kualitas";"harga";"lat";"lon"
3318;"2025-05-05";"Mangga";"Surabaya";264;"Bagus";20;-7.2504;112.769
3319;"2025-04-11";"Durian";"Surabaya";377;"Sedang";37;-7.2504;112.769
3320;"2025-04-04";"Durian";"Surabaya";515;"Buruk";35;-7.2504;112.769
3321;"2025-04-27";"Jeruk";"Surabaya";351;"Buruk";22;-7.2504;112.769
3322;"2025-04-27";"Mangga";"Surabaya";402;"Bagus";20;-7.2504;112.769
3323;"2025-04-21";"Pepaya";"Surabaya";565;"Buruk";8;-7.2504;112.769
3324;"2025-04-08";"Mangga";"Surabaya";476;"Bagus";17;-7.2504;112.769
3325;"2025-04-01";"Pisang";"Surabaya";235;"Buruk";14;-7.2504;112.769
3326;"2025-04-11";"Apel";"Surabaya";859;"Buruk";22;-7.2504;112.769
3327;"2025-04-04";"Pisang";"Surabaya";740;"Sedang";15;-7.2504;112.769
3328;"2025-04-18";"Apel";"Surabaya";665;"Buruk";30;-7.2504;112.769
3329;"2025-04-17";"Mangga";"Surabaya";903;"Bagus";16;-7.2504;112.769
3330;"2025-04-26";"Pepaya";"Surabaya";976;"Sedang";10;-7.2504;112.769
3331;"2025-04-13";"Mangga";"Surabaya";860;"Buruk";20;-7.2504;112.769
3332;"2025-04-01";"Rambutan";"Surabaya";564;"Buruk";16;-7.2504;112.769
3333;"2025-04-05";"Mangga";"Surabaya";289;"Buruk";16;-7.2504;112.769
3334;"2025-04-19";"Rambutan";"Surabaya";862;"Buruk";12;-7.2504;112.769
3335;"2025-04-26";"Rambutan";"Surabaya";666;"Buruk";14;-7.2504;112.769
3336;"2025-04-21";"Apel";"Surabaya";424;"Sedang";22;-7.2504;112.769
3337;"2025-04-28";"Pepaya";"Surabaya";376;"Buruk";9;-7.2504;112.769
3338;"2025-04-05";"Rambutan";"Surabaya";522;"Bagus";15;-7.2504;112.769
3339;"2025-04-11";"Durian";"Surabaya";655;"Sedang";36;-7.2504;112.769
3340;"2025-04-09";"Pisang";"Surabaya";406;"Bagus";12;-7.2504;112.769
3341;"2025-04-16";"Pisang";"Surabaya";200;"Bagus";12;-7.2504;112.769
3342;"2025-04-30";"Rambutan";"Surabaya";710;"Buruk";13;-7.2504;112.769
3343;"2025-04-27";"Jeruk";"Surabaya";959;"Bagus";20;-7.2504;112.769
3344;"2025-04-11";"Mangga";"Surabaya";491;"Bagus";19;-7.2504;112.769
3345;"2025-04-05";"Pepaya";"Surabaya";257;"Buruk";7;-7.2504;112.769
3346;"2025-04-03";"Mangga";"Surabaya";426;"Bagus";15;-7.2504;112.769
3347;"2025-04-30";"Mangga";"Surabaya";866;"Bagus";15;-7.2504;112.769
3348;"2025-04-26";"Pepaya";"Surabaya";644;"Buruk";9;-7.2504;112.769
3349;"2025-04-09";"Pepaya";"Surabaya";376;"Bagus";8;-7.2504;112.769
3350;"2025-04-25";"Jeruk";"Surabaya";616;"Sedang";19;-7.2504;112.769
3351;"2025-04-06";"Durian";"Surabaya";853;"Buruk";40;-7.2504;112.769
3352;"2025-04-15";"Pisang";"Surabaya";905;"Bagus";10;-7.2504;112.769
3353;"2025-04-14";"Mangga";"Surabaya";391;"Sedang";20;-7.2504;112.769
3354;"2025-05-01";"Durian";"Surabaya";207;"Bagus";37;-7.2504;112.769
3355;"2025-04-30";"Jeruk";"Surabaya";442;"Bagus";21;-7.2504;112.769
3356;"2025-04-12";"Mangga";"Surabaya";550;"Sedang";20;-7.2504;112.769
3357;"2025-04-25";"Jeruk";"Surabaya";935;"Bagus";21;-7.2504;112.769
3358;"2025-04-17";"Jeruk";"Surabaya";943;"Bagus";22;-7.2504;112.769
3359;"2025-04-03";"Jeruk";"Surabaya";853;"Buruk";20;-7.2504;112.769
3360;"2025-05-05";"Jeruk";"Surabaya";517;"Bagus";19;-7.2504;112.769
3361;"2025-04-30";"Mangga";"Surabaya";349;"Buruk";18;-7.2504;112.769
3362;"2025-05-03";"Rambutan";"Surabaya";775;"Bagus";13;-7.2504;112.769
3363;"2025-04-04";"Rambutan";"Surabaya";358;"Sedang";12;-7.2504;112.769
3364;"2025-04-27";"Apel";"Surabaya";547;"Buruk";20;-7.2504;112.769
3365;"2025-04-09";"Jeruk";"Surabaya";935;"Bagus";20;-7.2504;112.769
3366;"2025-04-04";"Apel";"Surabaya";897;"Sedang";20;-7.2504;112.769
3367;"2025-04-08";"Mangga";"Surabaya";363;"Bagus";18;-7.2504;112.769
3368;"2025-04-29";"Durian";"Surabaya";860;"Buruk";42;-7.2504;112.769
3369;"2025-04-23";"Jeruk";"Surabaya";494;"Bagus";18;-7.2504;112.769
3370;"2025-04-19";"Durian";"Surabaya";928;"Bagus";43;-7.2504;112.769
3371;"2025-04-05";"Mangga";"Surabaya";953;"Bagus";17;-7.2504;112.769
3372;"2025-04-09";"Durian";"Surabaya";643;"Bagus";45;-7.2504;112.769
3373;"2025-04-01";"Jeruk";"Surabaya";295;"Sedang";20;-7.2504;112.769
3374;"2025-04-16";"Pisang";"Surabaya";322;"Sedang";14;-7.2504;112.769
3375;"2025-04-26";"Apel";"Surabaya";259;"Bagus";28;-7.2504;112.769
3376;"2025-04-23";"Jeruk";"Surabaya";234;"Bagus";20;-7.2504;112.769
3377;"2025-04-04";"Durian";"Surabaya";587;"Buruk";44;-7.2504;112.769
3378;"2025-04-22";"Jeruk";"Surabaya";498;"Buruk";21;-7.2504;112.769
3379;"2025-05-01";"Jeruk";"Surabaya";695;"Bagus";18;-7.2504;112.769
3380;"2025-04-30";"Durian";"Surabaya";519;"Buruk";42;-7.2504;112.769
3381;"2025-05-02";"Apel";"Surabaya";404;"Buruk";21;-7.2504;112.769
3382;"2025-05-04";"Jeruk";"Surabaya";988;"Buruk";21;-7.2504;112.769
3383;"2025-05-01";"Durian";"Surabaya";256;"Bagus";45;-7.2504;112.769
3384;"2025-04-25";"Rambutan";"Surabaya";322;"Buruk";16;-7.2504;112.769
3385;"2025-04-11";"Mangga";"Surabaya";820;"Buruk";15;-7.2504;112.769
3386;"2025-04-17";"Rambutan";"Surabaya";203;"Sedang";17;-7.2504;112.769
3387;"2025-04-09";"Apel";"Surabaya";315;"Bagus";28;-7.2504;112.769
3388;"2025-04-10";"Apel";"Surabaya";577;"Sedang";28;-7.2504;112.769
3389;"2025-04-17";"Apel";"Surabaya";615;"Sedang";27;-7.2504;112.769
3390;"2025-04-26";"Apel";"Surabaya";714;"Buruk";26;-7.2504;112.769
3391;"2025-05-02";"Mangga";"Surabaya";691;"Buruk";16;-7.2504;112.769
3392;"2025-04-24";"Mangga";"Surabaya";853;"Sedang";17;-7.2504;112.769
3393;"2025-04-09";"Durian";"Surabaya";668;"Sedang";35;-7.2504;112.769
3394;"2025-05-03";"Pepaya";"Surabaya";495;"Sedang";8;-7.2504;112.769
3395;"2025-04-28";"Pisang";"Surabaya";319;"Bagus";14;-7.2504;112.769
3396;"2025-04-15";"Jeruk";"Surabaya";293;"Bagus";21;-7.2504;112.769
3397;"2025-04-26";"Pepaya";"Surabaya";798;"Bagus";10;-7.2504;112.769
3398;"2025-04-17";"Rambutan";"Surabaya";609;"Bagus";17;-7.2504;112.769
3399;"2025-04-14";"Pisang";"Surabaya";477;"Buruk";12;-7.2504;112.769
3400;"2025-04-13";"Apel";"Surabaya";235;"Bagus";30;-7.2504;112.769
3401;"2025-04-13";"Rambutan";"Surabaya";305;"Buruk";15;-7.2504;112.769
3402;"2025-04-17";"Apel";"Surabaya";275;"Buruk";24;-7.2504;112.769
3403;"2025-05-04";"Mangga";"Surabaya";341;"Buruk";15;-7.2504;112.769
3404;"2025-04-02";"Apel";"Surabaya";947;"Bagus";29;-7.2504;112.769
3405;"2025-05-02";"Rambutan";"Surabaya";508;"Bagus";14;-7.2504;112.769
3406;"2025-04-24";"Pepaya";"Surabaya";796;"Bagus";7;-7.2504;112.769
3407;"2025-04-07";"Durian";"Surabaya";824;"Buruk";42;-7.2504;112.769
3408;"2025-04-05";"Rambutan";"Surabaya";638;"Buruk";15;-7.2504;112.769
3409;"2025-04-19";"Jeruk";"Surabaya";366;"Buruk";19;-7.2504;112.769
3410;"2025-04-09";"Pisang";"Surabaya";752;"Bagus";14;-7.2504;112.769
3411;"2025-04-24";"Mangga";"Surabaya";659;"Sedang";17;-7.2504;112.769
3412;"2025-04-16";"Mangga";"Surabaya";438;"Buruk";17;-7.2504;112.769
3413;"2025-05-04";"Mangga";"Surabaya";239;"Bagus";16;-7.2504;112.769
3414;"2025-04-23";"Apel";"Surabaya";526;"Sedang";28;-7.2504;112.769
3415;"2025-04-06";"Pepaya";"Surabaya";940;"Bagus";8;-7.2504;112.769
3416;"2025-04-24";"Rambutan";"Surabaya";262;"Sedang";15;-7.2504;112.769
3417;"2025-05-05";"Pepaya";"Surabaya";568;"Buruk";10;-7.2504;112.769
3418;"2025-04-29";"Pepaya";"Surabaya";945;"Sedang";7;-7.2504;112.769
3419;"2025-04-25";"Jeruk";"Surabaya";629;"Sedang";20;-7.2504;112.769
3420;"2025-04-01";"Mangga";"Surabaya";717;"Buruk";18;-7.2504;112.769
3421;"2025-04-18";"Apel";"Surabaya";746;"Buruk";21;-7.2504;112.769
3422;"2025-04-21";"Durian";"Surabaya";534;"Buruk";36;-7.2504;112.769
3423;"2025-04-19";"Mangga";"Surabaya";668;"Bagus";16;-7.2504;112.769
3424;"2025-04-25";"Pisang";"Surabaya";554;"Bagus";15;-7.2504;112.769
3425;"2025-04-08";"Apel";"Surabaya";402;"Sedang";27;-7.2504;112.769
3426;"2025-04-25";"Mangga";"Surabaya";732;"Buruk";20;-7.2504;112.769
3427;"2025-04-26";"Pisang";"Surabaya";718;"Buruk";12;-7.2504;112.769
3428;"2025-04-07";"Rambutan";"Surabaya";452;"Sedang";17;-7.2504;112.769
3429;"2025-04-04";"Rambutan";"Surabaya";827;"Bagus";14;-7.2504;112.769
3430;"2025-05-03";"Apel";"Surabaya";491;"Sedang";29;-7.2504;112.769
3431;"2025-04-08";"Rambutan";"Surabaya";842;"Sedang";14;-7.2504;112.769
3432;"2025-04-05";"Apel";"Surabaya";347;"Buruk";26;-7.2504;112.769
3433;"2025-04-24";"Jeruk";"Surabaya";315;"Buruk";19;-7.2504;112.769
3434;"2025-04-17";"Apel";"Surabaya";484;"Bagus";27;-7.2504;112.769
3435;"2025-04-14";"Mangga";"Surabaya";996;"Bagus";17;-7.2504;112.769
3436;"2025-04-09";"Pisang";"Surabaya";789;"Buruk";10;-7.2504;112.769
3437;"2025-04-26";"Pisang";"Surabaya";831;"Buruk";10;-7.2504;112.769
3438;"2025-04-14";"Durian";"Surabaya";392;"Bagus";44;-7.2504;112.769
3439;"2025-04-02";"Rambutan";"Surabaya";691;"Sedang";12;-7.2504;112.769
3440;"2025-04-11";"Mangga";"Surabaya";511;"Bagus";20;-7.2504;112.769
3441;"2025-05-01";"Pisang";"Surabaya";537;"Sedang";10;-7.2504;112.769
3442;"2025-04-01";"Mangga";"Surabaya";289;"Sedang";16;-7.2504;112.769
3443;"2025-04-26";"Rambutan";"Surabaya";610;"Sedang";17;-7.2504;112.769
3444;"2025-04-23";"Jeruk";"Surabaya";736;"Buruk";18;-7.2504;112.769
3445;"2025-05-03";"Pepaya";"Surabaya";957;"Buruk";10;-7.2504;112.769
3446;"2025-04-12";"Pisang";"Surabaya";974;"Bagus";13;-7.2504;112.769
3447;"2025-05-02";"Durian";"Surabaya";646;"Buruk";36;-7.2504;112.769
3448;"2025-04-19";"Pisang";"Surabaya";249;"Buruk";14;-7.2504;112.769
3449;"2025-05-03";"Durian";"Surabaya";996;"Sedang";43;-7.2504;112.769
3450;"2025-04-30";"Durian";"Surabaya";626;"Sedang";42;-7.2504;112.769
3451;"2025-04-06";"Jeruk";"Surabaya";339;"Buruk";21;-7.2504;112.769
3452;"2025-04-29";"Jeruk";"Surabaya";820;"Bagus";18;-7.2504;112.769
3453;"2025-05-02";"Pepaya";"Surabaya";922;"Bagus";10;-7.2504;112.769
3454;"2025-04-03";"Rambutan";"Surabaya";234;"Bagus";18;-7.2504;112.769
3455;"2025-04-10";"Pepaya";"Surabaya";356;"Sedang";7;-7.2504;112.769
3456;"2025-04-29";"Rambutan";"Surabaya";780;"Buruk";18;-7.2504;112.769
3457;"2025-04-08";"Pepaya";"Surabaya";887;"Buruk";7;-7.2504;112.769
3458;"2025-04-08";"Apel";"Surabaya";512;"Buruk";22;-7.2504;112.769
3459;"2025-04-15";"Pepaya";"Surabaya";492;"Buruk";7;-7.2504;112.769
3460;"2025-04-28";"Pepaya";"Surabaya";229;"Sedang";7;-7.2504;112.769
3461;"2025-04-30";"Apel";"Surabaya";576;"Buruk";24;-7.2504;112.769
3462;"2025-04-19";"Rambutan";"Surabaya";352;"Sedang";16;-7.2504;112.769
3463;"2025-04-28";"Mangga";"Surabaya";240;"Buruk";16;-7.2504;112.769
3464;"2025-04-28";"Pepaya";"Surabaya";272;"Sedang";9;-7.2504;112.769
3465;"2025-04-10";"Jeruk";"Surabaya";211;"Bagus";21;-7.2504;112.769
3466;"2025-04-14";"Mangga";"Surabaya";370;"Buruk";15;-7.2504;112.769
3467;"2025-04-06";"Pisang";"Surabaya";277;"Buruk";13;-7.2504;112.769
3468;"2025-04-30";"Durian";"Surabaya";977;"Buruk";41;-7.2504;112.769
3469;"2025-04-26";"Rambutan";"Surabaya";280;"Buruk";13;-7.2504;112.769
3470;"2025-04-21";"Mangga";"Surabaya";425;"Bagus";15;-7.2504;112.769
3471;"2025-04-08";"Durian";"Surabaya";546;"Sedang";39;-7.2504;112.769
3472;"2025-04-02";"Apel";"Surabaya";503;"Sedang";25;-7.2504;112.769
3473;"2025-05-04";"Jeruk";"Surabaya";631;"Buruk";19;-7.2504;112.769
3474;"2025-04-04";"Durian";"Surabaya";876;"Sedang";43;-7.2504;112.769
3475;"2025-04-30";"Jeruk";"Surabaya";266;"Bagus";20;-7.2504;112.769
3476;"2025-05-05";"Jeruk";"Surabaya";326;"Buruk";19;-7.2504;112.769
3477;"2025-04-20";"Pepaya";"Surabaya";880;"Sedang";10;-7.2504;112.769
3478;"2025-05-05";"Mangga";"Surabaya";300;"Bagus";17;-7.2504;112.769
3479;"2025-04-10";"Pepaya";"Surabaya";787;"Sedang";10;-7.2504;112.769
3480;"2025-05-04";"Apel";"Surabaya";500;"Sedang";28;-7.2504;112.769
3481;"2025-04-13";"Rambutan";"Surabaya";556;"Sedang";12;-7.2504;112.769
3482;"2025-04-23";"Mangga";"Surabaya";950;"Sedang";17;-7.2504;112.769
3483;"2025-04-27";"Durian";"Surabaya";611;"Buruk";44;-7.2504;112.769
3484;"2025-04-23";"Apel";"Surabaya";949;"Buruk";25;-7.2504;112.769
3485;"2025-04-30";"Mangga";"Surabaya";238;"Buruk";15;-7.2504;112.769
3486;"2025-05-05";"Rambutan";"Surabaya";878;"Sedang";18;-7.2504;112.769
3487;"2025-04-14";"Durian";"Surabaya";280;"Sedang";40;-7.2504;112.769
3488;"2025-04-01";"Rambutan";"Surabaya";444;"Sedang";12;-7.2504;112.769
3489;"2025-04-24";"Jeruk";"Surabaya";995;"Bagus";19;-7.2504;112.769
3490;"2025-05-04";"Apel";"Surabaya";994;"Sedang";28;-7.2504;112.769
3491;"2025-04-09";"Durian";"Surabaya";207;"Sedang";35;-7.2504;112.769
3492;"2025-04-15";"Durian";"Surabaya";379;"Buruk";37;-7.2504;112.769
3493;"2025-05-01";"Pepaya";"Surabaya";494;"Bagus";10;-7.2504;112.769
3494;"2025-04-23";"Apel";"Surabaya";340;"Bagus";28;-7.2504;112.769
3495;"2025-04-22";"Pepaya";"Surabaya";416;"Sedang";7;-7.2504;112.769
3496;"2025-04-13";"Apel";"Surabaya";970;"Buruk";25;-7.2504;112.769
3497;"2025-04-02";"Rambutan";"Surabaya";544;"Bagus";15;-7.2504;112.769
3498;"2025-04-12";"Pisang";"Surabaya";820;"Bagus";12;-7.2504;112.769
3499;"2025-04-16";"Pepaya";"Surabaya";242;"Bagus";10;-7.2504;112.769
3500;"2025-04-20";"Durian";"Surabaya";587;"Buruk";43;-7.2504;112.769
3501;"2025-04-26";"Jeruk";"Surabaya";763;"Buruk";19;-7.2504;112.769
3502;"2025-04-05";"Jeruk";"Surabaya";933;"Sedang";20;-7.2504;112.769
3503;"2025-04-24";"Apel";"Surabaya";474;"Bagus";22;-7.2504;112.769
3504;"2025-05-03";"Pisang";"Surabaya";387;"Sedang";13;-7.2504;112.769
3505;"2025-05-03";"Jeruk";"Surabaya";648;"Buruk";19;-7.2504;112.769
3506;"2025-04-08";"Mangga";"Surabaya";275;"Bagus";20;-7.2504;112.769
3507;"2025-05-05";"Apel";"Surabaya";996;"Buruk";26;-7.2504;112.769
3508;"2025-04-04";"Pepaya";"Surabaya";537;"Sedang";10;-7.2504;112.769
3509;"2025-04-25";"Jeruk";"Surabaya";710;"Buruk";19;-7.2504;112.769
3510;"2025-05-02";"Rambutan";"Surabaya";916;"Bagus";15;-7.2504;112.769
3511;"2025-04-24";"Pepaya";"Surabaya";232;"Bagus";10;-7.2504;112.769
3512;"2025-04-01";"Rambutan";"Surabaya";464;"Sedang";17;-7.2504;112.769
3513;"2025-05-02";"Pepaya";"Surabaya";572;"Sedang";7;-7.2504;112.769
3514;"2025-04-01";"Pisang";"Surabaya";655;"Buruk";15;-7.2504;112.769
3515;"2025-04-15";"Apel";"Surabaya";484;"Buruk";29;-7.2504;112.769
3516;"2025-04-26";"Durian";"Surabaya";542;"Sedang";43;-7.2504;112.769
3517;"2025-04-15";"Apel";"Surabaya";989;"Bagus";29;-7.2504;112.769
3518;"2025-04-21";"Mangga";"Surabaya";769;"Bagus";20;-7.2504;112.769
3519;"2025-04-11";"Durian";"Surabaya";924;"Buruk";35;-7.2504;112.769
3520;"2025-04-24";"Jeruk";"Surabaya";980;"Buruk";20;-7.2504;112.769
3521;"2025-04-18";"Jeruk";"Surabaya";390;"Buruk";18;-7.2504;112.769
3522;"2025-04-19";"Pepaya";"Surabaya";810;"Bagus";10;-7.2504;112.769
3523;"2025-05-02";"Rambutan";"Surabaya";456;"Bagus";14;-7.2504;112.769
3524;"2025-04-22";"Apel";"Surabaya";899;"Bagus";28;-7.2504;112.769
3525;"2025-04-10";"Mangga";"Surabaya";221;"Bagus";20;-7.2504;112.769
3526;"2025-04-25";"Apel";"Surabaya";434;"Bagus";29;-7.2504;112.769
3527;"2025-04-23";"Pepaya";"Surabaya";358;"Bagus";8;-7.2504;112.769
3528;"2025-04-10";"Pepaya";"Surabaya";772;"Bagus";7;-7.2504;112.769
3529;"2025-04-22";"Pisang";"Surabaya";713;"Bagus";12;-7.2504;112.769
3530;"2025-04-03";"Pisang";"Surabaya";746;"Buruk";12;-7.2504;112.769
3531;"2025-04-26";"Mangga";"Surabaya";356;"Sedang";15;-7.2504;112.769
3532;"2025-04-16";"Mangga";"Surabaya";765;"Bagus";15;-7.2504;112.769
3533;"2025-04-06";"Durian";"Surabaya";451;"Buruk";35;-7.2504;112.769
3534;"2025-04-25";"Pisang";"Surabaya";542;"Sedang";13;-7.2504;112.769
3535;"2025-04-11";"Jeruk";"Surabaya";594;"Sedang";18;-7.2504;112.769
3536;"2025-04-12";"Apel";"Surabaya";858;"Bagus";26;-7.2504;112.769
3537;"2025-04-26";"Mangga";"Surabaya";450;"Sedang";19;-7.2504;112.769
3538;"2025-04-23";"Pepaya";"Surabaya";518;"Bagus";10;-7.2504;112.769
3539;"2025-04-04";"Rambutan";"Surabaya";294;"Sedang";17;-7.2504;112.769
3540;"2025-04-13";"Mangga";"Surabaya";679;"Bagus";19;-7.2504;112.769
3541;"2025-04-06";"Mangga";"Surabaya";927;"Buruk";17;-7.2504;112.769
3542;"2025-04-01";"Durian";"Surabaya";234;"Buruk";35;-7.2504;112.769
3543;"2025-04-19";"Rambutan";"Surabaya";649;"Sedang";18;-7.2504;112.769
3544;"2025-04-14";"Apel";"Surabaya";408;"Buruk";22;-7.2504;112.769
3545;"2025-04-15";"Durian";"Surabaya";736;"Bagus";38;-7.2504;112.769
3546;"2025-04-17";"Rambutan";"Surabaya";767;"Sedang";14;-7.2504;112.769
3547;"2025-04-28";"Apel";"Surabaya";409;"Buruk";30;-7.2504;112.769
3548;"2025-05-01";"Pepaya";"Surabaya";568;"Buruk";8;-7.2504;112.769
3549;"2025-04-28";"Pisang";"Surabaya";266;"Sedang";14;-7.2504;112.769
3550;"2025-04-27";"Apel";"Surabaya";972;"Sedang";27;-7.2504;112.769
3551;"2025-04-25";"Pepaya";"Surabaya";680;"Buruk";10;-7.2504;112.769
3552;"2025-04-24";"Jeruk";"Surabaya";512;"Buruk";18;-7.2504;112.769
3553;"2025-04-29";"Durian";"Surabaya";297;"Sedang";45;-7.2504;112.769
3554;"2025-04-17";"Rambutan";"Surabaya";512;"Bagus";15;-7.2504;112.769
3555;"2025-04-15";"Pisang";"Surabaya";578;"Bagus";11;-7.2504;112.769
3556;"2025-04-19";"Rambutan";"Surabaya";840;"Buruk";12;-7.2504;112.769
3557;"2025-04-09";"Apel";"Surabaya";801;"Buruk";26;-7.2504;112.769
3558;"2025-05-03";"Jeruk";"Surabaya";804;"Sedang";22;-7.2504;112.769
3559;"2025-04-15";"Pisang";"Surabaya";334;"Bagus";11;-7.2504;112.769
3560;"2025-05-05";"Mangga";"Surabaya";579;"Bagus";17;-7.2504;112.769
3561;"2025-04-24";"Rambutan";"Surabaya";437;"Buruk";12;-7.2504;112.769
3562;"2025-04-10";"Apel";"Surabaya";777;"Bagus";25;-7.2504;112.769
3563;"2025-04-16";"Pisang";"Surabaya";776;"Buruk";12;-7.2504;112.769
3564;"2025-04-11";"Rambutan";"Surabaya";960;"Bagus";16;-7.2504;112.769
3565;"2025-04-02";"Mangga";"Surabaya";965;"Sedang";19;-7.2504;112.769
3566;"2025-04-04";"Pepaya";"Surabaya";704;"Buruk";8;-7.2504;112.769
3567;"2025-04-02";"Apel";"Surabaya";689;"Buruk";28;-7.2504;112.769
3568;"2025-04-21";"Durian";"Surabaya";556;"Buruk";44;-7.2504;112.769
3569;"2025-04-14";"Mangga";"Surabaya";481;"Sedang";19;-7.2504;112.769
3570;"2025-04-08";"Rambutan";"Surabaya";421;"Sedang";13;-7.2504;112.769
3571;"2025-04-21";"Durian";"Surabaya";929;"Sedang";36;-7.2504;112.769
3572;"2025-04-17";"Pepaya";"Surabaya";395;"Sedang";7;-7.2504;112.769
3573;"2025-04-14";"Pisang";"Surabaya";826;"Bagus";15;-7.2504;112.769
3574;"2025-04-29";"Apel";"Surabaya";728;"Bagus";29;-7.2504;112.769
3575;"2025-04-09";"Pepaya";"Surabaya";279;"Sedang";7;-7.2504;112.769
3576;"2025-04-03";"Mangga";"Surabaya";373;"Buruk";19;-7.2504;112.769
3577;"2025-04-18";"Apel";"Surabaya";717;"Buruk";27;-7.2504;112.769
3578;"2025-04-15";"Pisang";"Surabaya";867;"Bagus";15;-7.2504;112.769
3579;"2025-05-02";"Pisang";"Surabaya";559;"Bagus";14;-7.2504;112.769
3580;"2025-04-24";"Mangga";"Surabaya";487;"Buruk";15;-7.2504;112.769
3581;"2025-04-16";"Pepaya";"Surabaya";812;"Sedang";7;-7.2504;112.769
3582;"2025-04-12";"Pisang";"Surabaya";864;"Buruk";13;-7.2504;112.769
3583;"2025-05-01";"Jeruk";"Surabaya";926;"Buruk";18;-7.2504;112.769
3584;"2025-04-18";"Jeruk";"Surabaya";573;"Bagus";20;-7.2504;112.769
3585;"2025-04-22";"Pepaya";"Surabaya";458;"Buruk";8;-7.2504;112.769
3586;"2025-04-24";"Mangga";"Surabaya";463;"Buruk";17;-7.2504;112.769
3587;"2025-04-11";"Apel";"Surabaya";787;"Bagus";27;-7.2504;112.769
3588;"2025-04-29";"Apel";"Surabaya";906;"Buruk";24;-7.2504;112.769
3589;"2025-04-25";"Durian";"Surabaya";918;"Sedang";41;-7.2504;112.769
3590;"2025-05-04";"Apel";"Surabaya";595;"Sedang";28;-7.2504;112.769
3591;"2025-04-25";"Pepaya";"Surabaya";887;"Sedang";7;-7.2504;112.769
3592;"2025-04-16";"Durian";"Surabaya";412;"Buruk";45;-7.2504;112.769
3593;"2025-04-25";"Apel";"Surabaya";749;"Sedang";20;-7.2504;112.769
3594;"2025-04-26";"Rambutan";"Surabaya";896;"Bagus";17;-7.2504;112.769
3595;"2025-04-09";"Rambutan";"Surabaya";872;"Sedang";17;-7.2504;112.769
3596;"2025-05-03";"Pepaya";"Surabaya";429;"Bagus";10;-7.2504;112.769
3597;"2025-04-29";"Pepaya";"Surabaya";484;"Bagus";9;-7.2504;112.769
3598;"2025-04-09";"Pisang";"Surabaya";876;"Sedang";14;-7.2504;112.769
3599;"2025-04-04";"Pepaya";"Surabaya";582;"Sedang";10;-7.2504;112.769
3600;"2025-05-02";"Rambutan";"Surabaya";921;"Sedang";13;-7.2504;112.769
3601;"2025-05-04";"Pisang";"Yogyakarta";847;"Buruk";13;-7.7956;110.369
3602;"2025-04-03";"Durian";"Yogyakarta";408;"Buruk";42;-7.7956;110.369
3603;"2025-04-17";"Pisang";"Yogyakarta";930;"Buruk";12;-7.7956;110.369
3604;"2025-04-04";"Rambutan";"Yogyakarta";618;"Sedang";18;-7.7956;110.369
3605;"2025-05-01";"Pisang";"Yogyakarta";860;"Sedang";12;-7.7956;110.369
3606;"2025-04-17";"Pepaya";"Yogyakarta";490;"Bagus";7;-7.7956;110.369
3607;"2025-04-12";"Pisang";"Yogyakarta";672;"Buruk";14;-7.7956;110.369
3608;"2025-04-26";"Durian";"Yogyakarta";499;"Bagus";40;-7.7956;110.369
3609;"2025-04-25";"Rambutan";"Yogyakarta";380;"Buruk";13;-7.7956;110.369
3610;"2025-04-02";"Apel";"Yogyakarta";767;"Sedang";22;-7.7956;110.369
3611;"2025-04-06";"Apel";"Yogyakarta";372;"Sedang";25;-7.7956;110.369
3612;"2025-04-15";"Pepaya";"Yogyakarta";720;"Buruk";9;-7.7956;110.369
3613;"2025-04-24";"Pisang";"Yogyakarta";666;"Bagus";15;-7.7956;110.369
3614;"2025-04-06";"Pisang";"Yogyakarta";596;"Buruk";12;-7.7956;110.369
3615;"2025-04-07";"Pepaya";"Yogyakarta";353;"Bagus";7;-7.7956;110.369
3616;"2025-04-28";"Rambutan";"Yogyakarta";498;"Buruk";17;-7.7956;110.369
3617;"2025-04-12";"Jeruk";"Yogyakarta";467;"Buruk";21;-7.7956;110.369
3618;"2025-04-18";"Pepaya";"Yogyakarta";938;"Sedang";9;-7.7956;110.369
3619;"2025-04-29";"Pepaya";"Yogyakarta";335;"Buruk";9;-7.7956;110.369
3620;"2025-04-09";"Jeruk";"Yogyakarta";682;"Bagus";18;-7.7956;110.369
3621;"2025-04-25";"Mangga";"Yogyakarta";492;"Bagus";16;-7.7956;110.369
3622;"2025-04-24";"Durian";"Yogyakarta";934;"Bagus";40;-7.7956;110.369
3623;"2025-05-02";"Jeruk";"Yogyakarta";729;"Sedang";20;-7.7956;110.369
3624;"2025-04-02";"Mangga";"Yogyakarta";209;"Bagus";15;-7.7956;110.369
3625;"2025-04-12";"Rambutan";"Yogyakarta";283;"Bagus";13;-7.7956;110.369
3626;"2025-05-04";"Rambutan";"Yogyakarta";298;"Sedang";16;-7.7956;110.369
3627;"2025-04-10";"Mangga";"Yogyakarta";744;"Sedang";19;-7.7956;110.369
3628;"2025-04-01";"Pisang";"Yogyakarta";619;"Bagus";11;-7.7956;110.369
3629;"2025-04-30";"Durian";"Yogyakarta";679;"Buruk";43;-7.7956;110.369
3630;"2025-04-27";"Apel";"Yogyakarta";691;"Sedang";23;-7.7956;110.369
3631;"2025-04-06";"Durian";"Yogyakarta";664;"Sedang";38;-7.7956;110.369
